               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,             0.03236,            0.039424,           0.0092585,             0.99791,             0.99934,              0.9948,             0.88863,             0.02525,            0.035555,           0.0073988,           0.0093733,           0.0093733,           0.0093733
                  36,            0.032207,            0.039334,           0.0093963,             0.99784,             0.99944,             0.99473,             0.88421,            0.024659,             0.03511,           0.0074339,           0.0093369,           0.0093369,           0.0093369
                  37,            0.031892,             0.03911,           0.0092844,             0.99702,             0.99964,              0.9948,             0.88743,            0.024528,             0.03477,           0.0074619,           0.0092995,           0.0092995,           0.0092995
                  38,            0.031471,            0.039673,           0.0095149,             0.99743,             0.99967,             0.99485,             0.89147,            0.024075,            0.034141,           0.0073296,           0.0092611,           0.0092611,           0.0092611
                  39,            0.030751,            0.036864,           0.0092362,             0.99773,             0.99946,             0.99485,             0.88814,            0.024339,            0.034659,            0.007402,           0.0092219,           0.0092219,           0.0092219
                  40,            0.031794,            0.038785,           0.0093209,             0.99801,              0.9993,             0.99481,             0.88793,            0.024336,            0.034416,           0.0074196,           0.0091817,           0.0091817,           0.0091817
                  41,            0.031834,            0.038695,           0.0093663,              0.9979,              0.9993,             0.99482,             0.88883,            0.024963,             0.03522,           0.0073569,           0.0091406,           0.0091406,           0.0091406
                  42,            0.031679,            0.038963,           0.0093729,              0.9978,             0.99942,             0.99487,             0.89422,            0.024044,            0.033962,           0.0073104,           0.0090986,           0.0090986,           0.0090986
                  43,            0.031091,            0.038356,           0.0092426,             0.99768,             0.99947,             0.99479,             0.89029,             0.02445,            0.034544,           0.0073277,           0.0090557,           0.0090557,           0.0090557
                  44,            0.030785,            0.038351,           0.0092565,             0.99782,              0.9993,             0.99481,             0.89686,            0.023837,            0.033823,           0.0073006,           0.0090119,           0.0090119,           0.0090119
                  45,            0.030051,            0.037098,           0.0092221,             0.99784,             0.99947,             0.99486,             0.88778,             0.02455,            0.034175,           0.0073637,           0.0089673,           0.0089673,           0.0089673
                  46,            0.030912,            0.038836,           0.0093532,             0.99773,             0.99947,             0.99491,             0.89099,            0.024537,            0.034409,           0.0073015,           0.0089218,           0.0089218,           0.0089218
                  47,            0.030993,            0.037459,           0.0092366,             0.99773,             0.99914,             0.99493,             0.89248,            0.024401,            0.034248,           0.0072504,           0.0088755,           0.0088755,           0.0088755
                  48,            0.031209,            0.038203,           0.0093641,             0.99821,             0.99913,             0.99485,             0.89439,            0.023737,            0.033714,           0.0072472,           0.0088283,           0.0088283,           0.0088283
                  49,             0.03047,            0.038123,           0.0092277,             0.99783,             0.99947,             0.99482,             0.89404,             0.02398,            0.033723,           0.0072457,           0.0087804,           0.0087804,           0.0087804
                  50,            0.030582,            0.037781,           0.0091088,             0.99776,             0.99947,             0.99487,             0.89694,            0.024003,            0.033776,           0.0072233,           0.0087316,           0.0087316,           0.0087316
                  51,            0.030531,            0.037361,           0.0090054,              0.9979,             0.99934,             0.99487,              0.8995,            0.023697,            0.033641,           0.0072433,            0.008682,            0.008682,            0.008682
                  52,            0.030518,            0.037827,           0.0091517,             0.99778,              0.9993,             0.99484,             0.89775,            0.023447,            0.033144,           0.0072305,           0.0086316,           0.0086316,           0.0086316
                  53,            0.030012,             0.03755,           0.0091685,             0.99776,              0.9993,              0.9949,             0.89879,            0.023714,            0.033497,           0.0072578,           0.0085805,           0.0085805,           0.0085805
                  54,            0.029393,            0.036109,           0.0090618,             0.99787,              0.9993,             0.99485,             0.89808,            0.023861,             0.03349,           0.0072256,           0.0085286,           0.0085286,           0.0085286
                  55,            0.030286,            0.036849,           0.0091127,             0.99779,             0.99947,             0.99488,             0.90251,            0.023109,            0.033162,           0.0072068,           0.0084759,           0.0084759,           0.0084759
                  56,            0.029774,            0.036921,           0.0091281,             0.99778,              0.9993,             0.99486,             0.90112,            0.023167,            0.032871,           0.0071794,           0.0084225,           0.0084225,           0.0084225
                  57,            0.029666,            0.036363,           0.0090019,             0.99786,              0.9993,             0.99486,             0.89846,            0.023409,            0.033125,           0.0071725,           0.0083684,           0.0083684,           0.0083684
                  58,            0.030164,             0.03733,            0.009084,             0.99787,              0.9993,             0.99489,             0.89899,            0.023674,            0.033293,           0.0071619,           0.0083136,           0.0083136,           0.0083136
