               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.029516,            0.036967,           0.0089011,             0.99862,             0.99954,             0.99497,             0.89615,            0.023445,             0.03343,           0.0072297,           0.0082019,           0.0082019,           0.0082019
                  61,            0.029001,            0.036708,           0.0089836,             0.99862,             0.99954,             0.99491,             0.89465,            0.023782,            0.033318,            0.007155,            0.008145,            0.008145,            0.008145
                  62,            0.029707,            0.037337,           0.0088377,             0.99861,             0.99954,             0.99494,             0.89669,            0.023734,            0.033569,           0.0071687,           0.0080875,           0.0080875,           0.0080875
                  63,             0.03018,            0.037466,           0.0089433,             0.99863,             0.99954,             0.99494,             0.89491,            0.023703,            0.033462,           0.0071663,           0.0080294,           0.0080294,           0.0080294
                  64,            0.029982,            0.037467,           0.0087391,             0.99858,             0.99954,             0.99489,             0.89458,            0.023892,             0.03371,           0.0071175,           0.0079706,           0.0079706,           0.0079706
                  65,            0.030408,            0.038511,           0.0088694,             0.99864,             0.99954,             0.99492,             0.89646,            0.023437,            0.033318,           0.0071546,           0.0079112,           0.0079112,           0.0079112
                  66,            0.029585,            0.036723,           0.0087976,             0.99864,             0.99954,             0.99492,             0.89782,            0.023139,            0.033084,           0.0071421,           0.0078512,           0.0078512,           0.0078512
                  67,            0.028561,            0.035699,           0.0087521,             0.99864,             0.99954,             0.99492,             0.89778,             0.02352,             0.03299,           0.0071188,           0.0077907,           0.0077907,           0.0077907
                  68,            0.029578,            0.037326,           0.0089349,             0.99863,             0.99954,             0.99492,             0.89868,            0.023445,            0.033098,           0.0070954,           0.0077296,           0.0077296,           0.0077296
                  69,            0.028115,            0.035881,           0.0085809,             0.99861,             0.99954,             0.99494,             0.89606,            0.023369,            0.033363,           0.0071791,           0.0076679,           0.0076679,           0.0076679
                  70,            0.028756,            0.036181,           0.0087552,             0.99862,             0.99954,             0.99495,             0.89532,            0.023604,            0.033458,           0.0071275,           0.0076057,           0.0076057,           0.0076057
                  71,              0.0295,            0.038209,           0.0087999,             0.99864,             0.99954,             0.99496,             0.89812,            0.023247,             0.03298,           0.0070689,            0.007543,            0.007543,            0.007543
                  72,            0.028901,            0.036077,           0.0085944,             0.99857,             0.99954,             0.99492,              0.8969,            0.023538,            0.033267,           0.0070884,           0.0074797,           0.0074797,           0.0074797
                  73,            0.029444,            0.037205,           0.0088317,             0.99865,             0.99954,             0.99493,             0.89952,            0.023198,            0.032678,            0.007038,            0.007416,            0.007416,            0.007416
                  74,            0.028588,            0.036179,            0.008576,             0.99864,             0.99954,             0.99495,             0.89917,            0.023249,            0.032673,           0.0070166,           0.0073518,           0.0073518,           0.0073518
                  75,            0.028384,            0.036546,           0.0087305,             0.99863,             0.99954,             0.99494,             0.90262,            0.023347,             0.03284,           0.0070637,           0.0072872,           0.0072872,           0.0072872
                  76,             0.02802,            0.035914,           0.0085835,             0.99852,             0.99954,             0.99495,             0.90122,            0.023059,            0.032751,           0.0070203,           0.0072221,           0.0072221,           0.0072221
                  77,            0.027898,            0.035092,            0.008631,             0.99862,             0.99954,             0.99494,             0.90168,            0.022985,             0.03268,           0.0070534,           0.0071566,           0.0071566,           0.0071566
                  78,            0.027931,            0.034815,            0.008681,             0.99864,             0.99954,             0.99494,             0.90276,            0.023033,            0.032773,           0.0070776,           0.0070906,           0.0070906,           0.0070906
                  79,            0.028265,             0.03582,           0.0086761,             0.99863,             0.99954,             0.99495,              0.9025,            0.023129,            0.032672,           0.0070661,           0.0070243,           0.0070243,           0.0070243
                  80,            0.028546,            0.036472,           0.0086093,             0.99862,             0.99954,             0.99494,             0.90051,            0.023095,            0.032559,           0.0069946,           0.0069576,           0.0069576,           0.0069576
                  81,            0.028317,            0.035478,           0.0085146,             0.99864,             0.99954,             0.99493,             0.90115,            0.023111,            0.032602,           0.0070227,           0.0068906,           0.0068906,           0.0068906
                  82,            0.028369,            0.035348,           0.0085999,             0.99865,             0.99954,             0.99493,             0.90116,            0.022962,            0.032457,           0.0070193,           0.0068232,           0.0068232,           0.0068232
                  83,            0.028173,            0.035618,           0.0086637,             0.99864,             0.99954,             0.99494,             0.90231,             0.02282,            0.032204,           0.0069869,           0.0067555,           0.0067555,           0.0067555
                  84,            0.027491,            0.035091,           0.0085554,             0.99866,             0.99954,             0.99495,             0.89952,            0.022935,            0.032307,           0.0069942,           0.0066874,           0.0066874,           0.0066874
                  85,            0.027418,            0.034525,             0.00863,             0.99862,             0.99954,             0.99496,              0.9011,            0.022962,            0.032475,           0.0069819,           0.0066191,           0.0066191,           0.0066191
                  86,             0.02784,            0.034858,           0.0086131,             0.99866,             0.99954,             0.99495,             0.90271,            0.022894,            0.032244,           0.0069509,           0.0065505,           0.0065505,           0.0065505
