               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.030845,            0.038126,           0.0092251,             0.99791,              0.9993,             0.99487,             0.89194,            0.024709,            0.034732,           0.0073676,           0.0076679,           0.0076679,           0.0076679
                  36,            0.030846,            0.038017,           0.0093313,              0.9978,             0.99947,              0.9948,             0.88925,            0.024174,            0.034297,           0.0073855,            0.007543,            0.007543,            0.007543
                  37,            0.030907,            0.038113,            0.009237,             0.99728,             0.99946,             0.99486,             0.89159,            0.024193,             0.03413,           0.0073831,            0.007416,            0.007416,            0.007416
                  38,            0.030526,            0.038375,           0.0094297,             0.99751,             0.99947,             0.99486,             0.89623,            0.023743,            0.033659,           0.0072694,           0.0072872,           0.0072872,           0.0072872
                  39,            0.030412,            0.036579,           0.0091779,             0.99776,             0.99946,             0.99488,             0.89258,            0.023958,            0.034249,           0.0073751,           0.0071566,           0.0071566,           0.0071566
                  40,             0.02994,            0.037046,             0.00924,             0.99858,             0.99901,             0.99485,             0.89499,            0.023607,            0.033567,           0.0073385,           0.0070243,           0.0070243,           0.0070243
                  41,            0.030392,             0.03722,           0.0092838,             0.99787,              0.9993,             0.99485,             0.89673,            0.024195,            0.034203,           0.0072944,           0.0068906,           0.0068906,           0.0068906
                  42,            0.030261,            0.037533,           0.0092958,             0.99745,             0.99946,             0.99487,             0.89585,            0.023685,            0.033382,           0.0072596,           0.0067555,           0.0067555,           0.0067555
                  43,            0.029465,            0.036743,            0.009179,             0.99769,             0.99897,              0.9948,             0.89694,             0.02361,            0.033372,           0.0072529,           0.0066191,           0.0066191,           0.0066191
                  44,            0.029949,            0.037358,           0.0091694,             0.99774,              0.9993,             0.99483,             0.89934,            0.023585,            0.033389,             0.00722,           0.0064816,           0.0064816,           0.0064816
                  45,            0.028856,            0.035903,           0.0091717,             0.99771,             0.99947,             0.99489,             0.89823,            0.023419,            0.033024,           0.0072456,           0.0063432,           0.0063432,           0.0063432
                  46,            0.029322,            0.037124,           0.0092427,             0.99738,             0.99947,             0.99489,             0.89917,            0.023478,            0.033022,           0.0071567,            0.006204,            0.006204,            0.006204
                  47,            0.029275,            0.035697,           0.0091366,             0.99794,             0.99864,             0.99495,             0.89976,            0.023227,            0.032856,            0.007212,            0.006064,            0.006064,            0.006064
                  48,            0.029484,            0.036325,           0.0092781,             0.99793,             0.99896,             0.99487,             0.90121,             0.02334,            0.032928,           0.0072047,           0.0059235,           0.0059235,           0.0059235
                  49,            0.029303,            0.036731,           0.0091416,             0.99783,             0.99934,             0.99489,             0.90139,            0.023252,            0.032674,           0.0071604,           0.0057826,           0.0057826,           0.0057826
                  50,            0.028403,            0.035505,           0.0090337,             0.99766,             0.99942,              0.9949,             0.90318,            0.023221,            0.032587,           0.0071228,           0.0056413,           0.0056413,           0.0056413
                  51,             0.02861,            0.035259,           0.0088997,             0.99749,             0.99947,             0.99491,             0.90376,            0.023053,            0.032513,           0.0071311,              0.0055,              0.0055,              0.0055
